payment_id,transaction_id,payment_delay_days,payment_status
14296,26997,13,Paid
14297,27001,19,Late
14298,27003,19,Late
14299,27007,21,Late
14300,27006,17,Late
14301,27000,20,Late
14302,27020,7,Paid
14303,27024,7,Paid
14304,27011,13,Paid
14305,27009,6,Paid
14306,27010,7,Paid
14307,27019,4,Paid
14308,27022,8,Paid
14309,27012,17,Late
14310,27013,6,Paid
14311,27033,0,Paid
14312,27027,0,Paid
14313,27038,0,Paid
14314,27028,11,Paid
14315,27031,0,Paid
14316,27035,1,Paid
14317,27034,4,Paid
14318,27039,4,Paid
14319,27029,1,Paid
14320,27054,14,Paid
14321,27056,25,Late
14322,27047,14,Paid
14323,27048,12,Paid
14324,27051,11,Paid
14325,27058,6,Paid
14326,27050,19,Late
14327,27053,3,Paid
14328,27062,10,Paid
14329,27068,9,Paid
14330,27065,22,Late
14331,27070,1,Paid
14332,27064,6,Paid
14333,27076,10,Paid
14334,27072,10,Paid
14335,27074,8,Paid
14336,27066,10,Paid
14337,27083,11,Paid
14338,27086,19,Late
14339,27077,6,Paid
14340,27091,17,Late
14341,27088,14,Paid
14342,27082,23,Late
14343,27087,26,Late
14344,27094,16,Late
14345,27081,24,Late
14346,27097,15,Late
14347,27095,12,Paid
14348,27099,25,Late
14349,27100,19,Late
14350,27102,27,Late
14351,27105,30,Pending
14352,27104,28,Late
14353,27122,11,Paid
14354,27112,5,Paid
14355,27116,10,Paid
14356,27108,15,Late
14357,27117,11,Paid
14358,27107,16,Late
14359,27113,13,Paid
14360,27114,7,Paid
14361,27118,5,Paid
14362,27123,11,Paid
14363,27125,8,Paid
14364,27127,12,Paid
14365,27134,7,Paid
14366,27141,7,Paid
14367,27138,16,Late
14368,27126,11,Paid
14369,27132,7,Paid
14370,27131,11,Paid
14371,27137,17,Late
14372,27142,8,Paid
14373,27159,9,Paid
14374,27157,3,Paid
14375,27149,12,Paid
14376,27148,18,Late
14377,27158,3,Paid
14378,27143,1,Paid
14379,27150,7,Paid
14380,27146,11,Paid
14381,27154,6,Paid
14382,27160,0,Paid
14383,27166,3,Paid
14384,27161,6,Paid
14385,27171,1,Paid
14386,27167,7,Paid
14387,27169,9,Paid
14388,27168,5,Paid
14389,27176,3,Paid
14390,27164,8,Paid
14391,27177,0,Paid
14392,27165,0,Paid
14393,27185,15,Late
14394,27179,14,Paid
14395,27182,12,Paid
14396,27190,26,Late
14397,27178,27,Late
14398,27191,15,Late
14399,27193,17,Late
14400,27188,16,Late
14401,27184,22,Late
14402,27192,23,Late
14403,27203,13,Paid
14404,27211,24,Late
14405,27208,15,Late
14406,27198,30,Paid
14407,27204,24,Late
14408,27202,17,Late
14409,27196,20,Late
14410,27213,20,Late
14411,27207,24,Late
14412,27217,14,Paid
14413,27221,3,Paid
14414,27229,18,Late
14415,27218,17,Late
14416,27219,4,Paid
14417,27228,9,Paid
14418,27231,17,Late
14419,27230,15,Late
14420,27216,7,Paid
14421,27225,13,Paid
14422,27245,41,Paid
14423,27244,27,Late
14424,27249,23,Late
14425,27234,27,Late
14426,27242,28,Late
14427,27246,24,Late
14428,27237,29,Late
14429,27232,20,Late
14430,27235,23,Late
14431,27247,30,Paid
14432,27236,18,Late
14433,27260,7,Paid
14434,27259,0,Paid
14435,27265,0,Paid
14436,27258,0,Paid
14437,27263,4,Paid
14438,27262,9,Paid
14439,27250,3,Paid
14440,27267,1,Paid
14441,27256,5,Paid
14442,27276,0,Paid
14443,27270,3,Paid
14444,27279,0,Paid
14445,27273,3,Paid
14446,27271,2,Paid
14447,27277,0,Paid
14448,27275,3,Paid
14449,27283,15,Late
14450,27289,20,Late
14451,27285,6,Paid
14452,27284,14,Paid
14453,27288,11,Paid
14454,27281,19,Late
14455,27286,18,Late
14456,27291,21,Late
14457,27301,15,Late
14458,27293,23,Late
14459,27307,11,Paid
14460,27303,10,Paid
14461,27308,12,Paid
14462,27298,18,Late
14463,27295,22,Late
14464,27297,4,Paid
14465,27309,24,Late
14466,27314,18,Late
14467,27311,10,Paid
14468,27316,18,Late
14469,27312,23,Late
14470,27328,6,Paid
14471,27318,9,Paid
14472,27331,0,Paid
14473,27327,1,Paid
14474,27329,0,Paid
14475,27326,12,Paid
14476,27330,7,Paid
14477,27323,18,Late
14478,27324,1,Paid
14479,27342,0,Paid
14480,27340,0,Paid
14481,27353,6,Paid
14482,27350,0,Paid
14483,27339,0,Paid
14484,27345,0,Paid
14485,27337,0,Paid
14486,27351,0,Paid
14487,27352,0,Paid
14488,27346,0,Paid
14489,27357,13,Paid
14490,27356,18,Late
14491,27354,22,Late
14492,27368,9,Paid
14493,27358,12,Paid
14494,27364,9,Paid
14495,27355,14,Paid
14496,27360,11,Paid
14497,27371,15,Late
14498,27370,19,Late
14499,27365,1,Paid
14500,27389,12,Paid
14501,27384,7,Paid
14502,27373,12,Paid
14503,27378,5,Paid
14504,27374,15,Late
14505,27381,14,Paid
14506,27383,12,Paid
14507,27380,13,Paid
14508,27379,6,Paid
14509,27385,6,Paid
14510,27392,5,Paid
14511,27391,0,Paid
14512,27404,9,Paid
14513,27396,0,Paid
14514,27400,4,Paid
14515,27394,12,Paid
14516,27402,0,Paid
14517,27395,2,Paid
14518,27399,7,Paid
14519,27406,6,Paid
14520,27410,17,Late
14521,27413,16,Late
14522,27412,17,Late
14523,27409,26,Late
14524,27417,17,Late
14525,27408,19,Late
14526,27423,16,Late
14527,27416,22,Late
14528,27424,19,Late
14529,27425,13,Paid
14530,27422,14,Paid
14531,27427,16,Late
14532,27428,21,Late
14533,27436,29,Late
14534,27426,32,Pending
14535,27429,29,Late
14536,27438,28,Late
14537,27437,25,Late
14538,27443,29,Late
14539,27458,9,Paid
14540,27461,17,Late
14541,27459,7,Paid
14542,27446,14,Paid
14543,27456,12,Paid
14544,27455,11,Paid
14545,27454,0,Paid
14546,27448,12,Paid
14547,27445,7,Paid
14548,27457,5,Paid
14549,27444,0,Paid
14550,27452,7,Paid
14551,27464,13,Paid
14552,27473,6,Paid
14553,27475,5,Paid
14554,27478,15,Late
14555,27477,17,Late
14556,27469,13,Paid
14557,27465,18,Late
14558,27472,12,Paid
14559,27467,12,Paid
14560,27476,8,Paid
14561,27471,5,Paid
14562,27485,11,Paid
14563,27495,7,Paid
14564,27486,0,Paid
14565,27489,2,Paid
14566,27483,1,Paid
14567,27488,0,Paid
14568,27484,0,Paid
14569,27481,3,Paid
14570,27490,6,Paid
14571,27493,4,Paid
14572,27508,15,Late
14573,27510,15,Late
14574,27507,20,Late
14575,27501,18,Late
14576,27511,16,Late
14577,27502,15,Late
14578,27503,17,Late
14579,27512,13,Paid
14580,27513,20,Late
14581,27499,10,Paid
14582,27520,0,Paid
14583,27528,4,Paid
14584,27518,0,Paid
14585,27522,0,Paid
14586,27517,1,Paid
14587,27530,0,Paid
14588,27533,0,Paid
14589,27516,4,Paid
14590,27525,0,Paid
14591,27529,7,Paid
14592,27536,19,Late
14593,27534,25,Late
14594,27542,27,Late
14595,27537,20,Late
14596,27539,31,Paid
14597,27543,18,Late
14598,27559,7,Paid
14599,27544,15,Late
14600,27557,17,Late
14601,27548,13,Paid
14602,27553,8,Paid
14603,27558,17,Late
14604,27565,12,Paid
14605,27562,0,Paid
14606,27561,8,Paid
14607,27563,0,Paid
14608,27567,2,Paid
14609,27571,4,Paid
14610,27570,0,Paid
14611,27577,3,Paid
14612,27579,8,Paid
14613,27586,14,Paid
14614,27588,6,Paid
14615,27591,2,Paid
14616,27583,4,Paid
14617,27580,17,Late
14618,27593,0,Paid
14619,27595,0,Paid
14620,27594,0,Paid
14621,27598,0,Paid
14622,27600,10,Paid
14623,27603,12,Paid
14624,27609,7,Paid
14625,27606,8,Paid
14626,27610,3,Paid
14627,27613,9,Paid
14628,27604,11,Paid
14629,27597,6,Paid
14630,27612,17,Late
14631,27616,0,Paid
14632,27624,6,Paid
14633,27622,9,Paid
14634,27617,4,Paid
14635,27619,4,Paid
14636,27620,0,Paid
14637,27636,6,Paid
14638,27642,0,Paid
14639,27638,2,Paid
14640,27630,3,Paid
14641,27632,0,Paid
14642,27640,0,Paid
14643,27629,6,Paid
14644,27658,5,Paid
14645,27661,21,Late
14646,27649,7,Paid
14647,27646,5,Paid
14648,27654,11,Paid
14649,27660,22,Late
14650,27659,1,Paid
14651,27648,10,Paid
14652,27653,13,Paid
14653,27651,11,Paid
14654,27674,17,Late
14655,27670,12,Paid
14656,27671,13,Paid
14657,27667,15,Late
14658,27673,10,Paid
14659,27678,15,Late
14660,27662,14,Paid
14661,27676,13,Paid
14662,27681,10,Paid
14663,27685,0,Paid
14664,27696,7,Paid
14665,27695,20,Late
14666,27693,3,Paid
14667,27684,15,Late
14668,27694,9,Paid
14669,27690,5,Paid
14670,27705,6,Paid
14671,27703,13,Paid
14672,27707,20,Late
14673,27711,11,Paid
14674,27712,12,Paid
14675,27702,18,Late
14676,27709,14,Paid
14677,27713,5,Paid
14678,27729,9,Paid
14679,27731,16,Late
14680,27732,8,Paid
14681,27725,0,Paid
14682,27727,10,Paid
14683,27718,8,Paid
14684,27730,0,Paid
14685,27721,0,Paid
14686,27722,13,Paid
14687,27728,5,Paid
14688,27739,2,Paid
14689,27734,6,Paid
14690,27750,3,Paid
14691,27738,7,Paid
14692,27748,5,Paid
14693,27745,1,Paid
14694,27749,4,Paid
14695,27740,9,Paid
14696,27735,7,Paid
14697,27767,13,Paid
14698,27756,23,Late
14699,27758,17,Late
14700,27759,18,Late
14701,27764,13,Paid
14702,27754,15,Late
14703,27765,11,Paid
14704,27766,17,Late
14705,27753,13,Paid
14706,27769,15,Late
14707,27779,19,Late
14708,27774,18,Late
14709,27777,33,Paid
14710,27771,15,Late
14711,27782,15,Late
14712,27772,22,Late
14713,27778,16,Late
14714,27780,17,Late
14715,27789,14,Paid
14716,27783,22,Late
14717,27787,22,Late
14718,27800,18,Late
14719,27785,23,Late
14720,27797,10,Paid
14721,27791,16,Late
14722,27794,19,Late
14723,27784,14,Paid
14724,27815,11,Paid
14725,27801,18,Late
14726,27811,23,Late
14727,27807,26,Late
14728,27806,17,Late
14729,27809,23,Late
14730,27813,23,Late
14731,27818,11,Paid
14732,27823,3,Paid
14733,27829,0,Paid
14734,27826,5,Paid
14735,27822,0,Paid
14736,27824,1,Paid
14737,27833,3,Paid
14738,27821,3,Paid
14739,27816,5,Paid
14740,27837,6,Paid
14741,27835,1,Paid
14742,27851,7,Paid
14743,27848,6,Paid
14744,27845,10,Paid
14745,27838,5,Paid
14746,27840,5,Paid
14747,27843,4,Paid
14748,27855,5,Paid
14749,27842,2,Paid
14750,27839,1,Paid
14751,27863,10,Paid
14752,27867,1,Paid
14753,27857,5,Paid
14754,27872,12,Paid
14755,27868,5,Paid
14756,27861,11,Paid
14757,27871,4,Paid
14758,27856,1,Paid
14759,27866,0,Paid
14760,27858,13,Paid
14761,27890,22,Late
14762,27876,31,Paid
14763,27891,23,Late
14764,27881,34,Pending
14765,27882,39,Paid
14766,27888,19,Late
14767,27889,22,Late
14768,27884,31,Paid
14769,27880,30,Pending
14770,27886,31,Paid
14771,27897,26,Late
14772,27899,38,Paid
14773,27896,29,Late
14774,27892,22,Late
14775,27900,27,Late
14776,27902,13,Paid
14777,27906,27,Late
14778,27911,16,Late
14779,27905,22,Late
14780,27907,17,Late
14781,27903,16,Late
14782,27914,10,Paid
14783,27908,22,Late
14784,27904,26,Late
14785,27935,0,Paid
14786,27921,0,Paid
14787,27931,5,Paid
14788,27930,0,Paid
14789,27919,7,Paid
14790,27933,0,Paid
14791,27926,0,Paid
14792,27934,2,Paid
14793,27922,0,Paid
14794,27923,0,Paid
14795,27927,2,Paid
14796,27951,10,Paid
14797,27946,31,Pending
14798,27954,23,Late
14799,27938,16,Late
14800,27952,17,Late
14801,27948,27,Late
14802,27945,26,Late
14803,27939,29,Late
14804,27942,19,Late
14805,27953,24,Late
14806,27943,25,Late
14807,27966,26,Late
14808,27972,28,Late
14809,27970,19,Late
14810,27964,22,Late
14811,27969,19,Late
14812,27958,22,Late
14813,27968,26,Late
14814,27961,14,Paid
14815,27956,28,Late
14816,27985,23,Late
14817,27986,27,Late
14818,27983,35,Paid
14819,27982,30,Pending
14820,27974,30,Pending
14821,27989,23,Late
14822,27984,23,Late
14823,27976,33,Paid
14824,27977,26,Late
14825,27995,8,Paid
14826,27994,15,Late
14827,27992,5,Paid
14828,28006,12,Paid
14829,27997,11,Paid
14830,27996,10,Paid
14831,28000,8,Paid
14832,28007,8,Paid
14833,27991,5,Paid
14834,28003,13,Paid
14835,28011,20,Late
14836,28015,28,Late
14837,28010,22,Late
14838,28031,3,Paid
14839,28016,7,Paid
14840,28029,6,Paid
14841,28027,14,Paid
14842,28021,7,Paid
14843,28017,7,Paid
14844,28030,16,Late
14845,28039,30,Pending
14846,28044,36,Paid
14847,28041,34,Pending
14848,28035,23,Late
14849,28048,32,Pending
14850,28034,35,Paid
14851,28045,35,Paid
14852,28047,32,Paid
14853,28055,16,Late
14854,28057,10,Paid
14855,28052,7,Paid
14856,28054,10,Paid
14857,28061,0,Paid
14858,28062,7,Paid
14859,28060,0,Paid
14860,28071,20,Late
14861,28067,7,Paid
14862,28079,19,Late
14863,28070,11,Paid
14864,28074,7,Paid
14865,28076,22,Late
14866,28069,19,Late
14867,28066,15,Late
14868,28068,14,Paid
14869,28075,16,Late
14870,28080,14,Paid
14871,28089,5,Paid
14872,28095,6,Paid
14873,28088,18,Late
14874,28082,22,Late
14875,28093,16,Late
14876,28084,11,Paid
14877,28083,7,Paid
14878,28109,2,Paid
14879,28112,2,Paid
14880,28100,3,Paid
14881,28105,16,Late
14882,28115,15,Late
14883,28114,9,Paid
14884,28101,1,Paid
14885,28103,10,Paid
14886,28111,4,Paid
14887,28104,0,Paid
14888,28099,7,Paid
14889,28129,3,Paid
14890,28128,3,Paid
14891,28130,6,Paid
14892,28120,5,Paid
14893,28127,7,Paid
14894,28126,7,Paid
14895,28122,0,Paid
14896,28136,28,Late
14897,28135,16,Late
14898,28134,16,Late
14899,28133,19,Late
14900,28141,20,Late
14901,28156,35,Pending
14902,28148,29,Late
14903,28158,30,Paid
14904,28146,29,Late
14905,28147,29,Late
14906,28152,29,Late
14907,28154,18,Late
14908,28142,26,Late
14909,28171,11,Paid
14910,28161,25,Late
14911,28172,0,Paid
14912,28170,8,Paid
14913,28169,3,Paid
14914,28160,16,Late
14915,28162,0,Paid
14916,28166,9,Paid
14917,28163,0,Paid
14918,28185,1,Paid
14919,28191,2,Paid
14920,28179,8,Paid
14921,28188,0,Paid
14922,28192,6,Paid
14923,28194,3,Paid
14924,28189,4,Paid
14925,28180,7,Paid
14926,28181,0,Paid
14927,28195,7,Paid
14928,28183,0,Paid
14929,28212,17,Late
14930,28211,13,Paid
14931,28205,10,Paid
14932,28213,9,Paid
14933,28196,16,Late
14934,28204,18,Late
14935,28199,9,Paid
14936,28203,6,Paid
14937,28201,15,Late
14938,28223,0,Paid
14939,28230,0,Paid
14940,28219,0,Paid
14941,28226,0,Paid
14942,28217,0,Paid
14943,28220,0,Paid
14944,28218,0,Paid
14945,28214,6,Paid
14946,28228,0,Paid
14947,28229,1,Paid
14948,28236,21,Late
14949,28234,11,Paid
14950,28233,13,Paid
14951,28244,3,Paid
14952,28251,18,Late
14953,28245,5,Paid
14954,28256,6,Paid
14955,28240,14,Paid
14956,28241,7,Paid
14957,28253,8,Paid
14958,28249,6,Paid
14959,28257,24,Late
14960,28258,13,Paid
14961,28260,14,Paid
14962,28265,12,Paid
14963,28275,12,Paid
14964,28263,12,Paid
14965,28274,8,Paid
14966,28270,8,Paid
14967,28279,17,Late
14968,28264,20,Late
14969,28267,20,Late
14970,28262,4,Paid
14971,28287,15,Late
14972,28294,11,Paid
14973,28280,17,Late
14974,28288,14,Paid
14975,28292,19,Late
14976,28289,16,Late
14977,28284,7,Paid
14978,28281,12,Paid
14979,28293,17,Late
14980,28297,25,Late
14981,28309,17,Late
14982,28295,17,Late
14983,28310,25,Late
14984,28306,17,Late
14985,28301,16,Late
14986,28303,22,Late
14987,28299,22,Late
14988,28298,20,Late
14989,28305,21,Late
14990,28311,25,Late
14991,28313,23,Late
14992,28321,27,Late
14993,28314,25,Late
14994,28323,27,Late
14995,28324,31,Paid
14996,28320,31,Paid
14997,28318,33,Paid
14998,28316,31,Paid
14999,28329,12,Paid
15000,28336,8,Paid
15001,28335,9,Paid
15002,28326,6,Paid
15003,28340,11,Paid
15004,28333,14,Paid
15005,28328,7,Paid
15006,28341,10,Paid
15007,28343,7,Paid
15008,28342,12,Paid
15009,28345,6,Paid
15010,28352,5,Paid
15011,28346,5,Paid
15012,28349,11,Paid
15013,28351,8,Paid
15014,28360,26,Late
15015,28353,30,Paid
15016,28359,26,Late
15017,28369,34,Paid
15018,28368,24,Late
15019,28364,28,Late
15020,28366,21,Late
15021,28358,27,Late
15022,28362,20,Late
15023,28354,32,Paid
15024,28383,32,Paid
15025,28376,32,Paid
15026,28388,29,Late
15027,28372,24,Late
15028,28381,24,Late
15029,28373,36,Paid
15030,28378,36,Paid
15031,28374,29,Late
15032,28380,26,Late
15033,28387,35,Paid
15034,28385,25,Late
15035,28392,16,Late
15036,28390,21,Late
15037,28402,7,Paid
15038,28393,16,Late
15039,28401,14,Paid
15040,28398,11,Paid
15041,28394,7,Paid
15042,28396,8,Paid
15043,28417,11,Paid
15044,28421,2,Paid
15045,28412,10,Paid
15046,28406,12,Paid
15047,28413,14,Paid
15048,28423,3,Paid
15049,28418,16,Late
15050,28422,18,Late
15051,28409,12,Paid
15052,28441,0,Paid
15053,28437,1,Paid
15054,28435,2,Paid
15055,28434,4,Paid
15056,28425,3,Paid
15057,28424,4,Paid
15058,28433,2,Paid
15059,28427,4,Paid
15060,28444,0,Paid
15061,28445,0,Paid
15062,28450,0,Paid
15063,28443,9,Paid
15064,28451,7,Paid
15065,28456,2,Paid
15066,28453,6,Paid
15067,28452,3,Paid
15068,28474,2,Paid
15069,28466,0,Paid
15070,28471,0,Paid
15071,28463,0,Paid
15072,28475,0,Paid
15073,28476,0,Paid
15074,28469,4,Paid
15075,28464,3,Paid
15076,28477,0,Paid
15077,28465,0,Paid
15078,28487,20,Late
15079,28493,10,Paid
15080,28478,15,Late
15081,28495,14,Paid
15082,28486,17,Late
15083,28484,10,Paid
15084,28479,15,Late
15085,28490,15,Late
15086,28491,16,Late
15087,28485,15,Late
15088,28494,16,Late
15089,28508,35,Paid
15090,28507,37,Paid
15091,28505,21,Late
15092,28499,13,Paid
15093,28509,27,Late
15094,28510,25,Late
15095,28513,30,Paid
15096,28501,26,Late
15097,28515,14,Paid
15098,28523,19,Late
15099,28527,20,Late
15100,28528,7,Paid
15101,28526,9,Paid
15102,28525,13,Paid
15103,28518,14,Paid
15104,28519,12,Paid
15105,28520,16,Late
15106,28514,18,Late
15107,28548,8,Paid
15108,28543,2,Paid
15109,28532,0,Paid
15110,28536,0,Paid
15111,28537,0,Paid
15112,28541,2,Paid
15113,28535,1,Paid
15114,28540,10,Paid
15115,28557,3,Paid
15116,28552,7,Paid
15117,28553,17,Late
15118,28551,3,Paid
15119,28570,30,Paid
15120,28564,25,Late
15121,28574,30,Pending
15122,28573,26,Late
15123,28567,35,Pending
15124,28571,30,Paid
15125,28587,2,Paid
15126,28580,11,Paid
15127,28584,7,Paid
15128,28578,11,Paid
15129,28583,1,Paid
15130,28576,8,Paid
15131,28581,10,Paid
15132,28590,4,Paid
15133,28579,0,Paid
15134,28589,6,Paid
15135,28596,27,Late
15136,28599,26,Late
15137,28601,18,Late
15138,28600,14,Paid
15139,28598,18,Late
15140,28604,18,Late
15141,28595,23,Late
15142,28622,4,Paid
15143,28608,1,Paid
15144,28605,10,Paid
15145,28613,5,Paid
15146,28616,7,Paid
15147,28614,0,Paid
15148,28618,0,Paid
15149,28621,0,Paid
15150,28607,2,Paid
15151,28639,26,Late
15152,28631,12,Paid
15153,28624,31,Paid
15154,28627,24,Late
15155,28630,30,Paid
15156,28623,19,Late
15157,28629,26,Late
15158,28635,24,Late
15159,28634,28,Late
15160,28643,21,Late
15161,28648,18,Late
15162,28647,21,Late
15163,28653,12,Paid
15164,28644,17,Late
15165,28656,6,Paid
15166,28658,19,Late
15167,28649,25,Late
15168,28657,9,Paid
15169,28655,15,Late
15170,28670,21,Late
15171,28664,17,Late
15172,28665,17,Late
15173,28677,15,Late
15174,28672,14,Paid
15175,28666,16,Late
15176,28675,17,Late
15177,28660,11,Paid
15178,28674,16,Late
15179,28671,24,Late
15180,28684,26,Late
15181,28680,22,Late
15182,28681,28,Late
15183,28678,25,Late
15184,28699,0,Paid
15185,28704,0,Paid
15186,28700,0,Paid
15187,28690,0,Paid
15188,28692,0,Paid
15189,28695,0,Paid
15190,28694,0,Paid
15191,28696,3,Paid
15192,28697,0,Paid
15193,28716,8,Paid
15194,28709,4,Paid
15195,28708,10,Paid
15196,28718,15,Late
15197,28721,13,Paid
15198,28707,24,Late
15199,28715,18,Late
15200,28710,8,Paid
15201,28722,7,Paid
15202,28712,26,Late
15203,28726,28,Late
15204,28731,25,Late
15205,28737,23,Late
15206,28727,24,Late
15207,28730,15,Late
15208,28733,23,Late
15209,28728,23,Late
15210,28743,0,Paid
15211,28756,2,Paid
15212,28742,12,Paid
15213,28748,4,Paid
15214,28754,15,Late
15215,28745,0,Paid
15216,28740,2,Paid
15217,28750,0,Paid
15218,28746,0,Paid
15219,28770,0,Paid
15220,28772,1,Paid
15221,28761,1,Paid
15222,28765,0,Paid
15223,28773,0,Paid
15224,28757,7,Paid
15225,28769,0,Paid
15226,28763,0,Paid
15227,28764,1,Paid
15228,28779,22,Late
15229,28782,19,Late
15230,28775,21,Late
15231,28784,15,Late
15232,28783,24,Late
15233,28777,16,Late
15234,28801,7,Paid
15235,28795,14,Paid
15236,28797,17,Late
15237,28793,18,Late
15238,28792,16,Late
15239,28791,9,Paid
15240,28790,3,Paid
15241,28787,18,Late
15242,28794,17,Late
15243,28785,7,Paid
15244,28820,10,Paid
15245,28809,4,Paid
15246,28819,13,Paid
15247,28812,3,Paid
15248,28807,15,Late
15249,28816,9,Paid
15250,28818,14,Paid
15251,28803,3,Paid
15252,28817,8,Paid
15253,28828,0,Paid
15254,28824,4,Paid
15255,28822,4,Paid
15256,28836,11,Paid
15257,28832,2,Paid
15258,28821,3,Paid
15259,28826,0,Paid
15260,28827,2,Paid
15261,28838,0,Paid
15262,28856,14,Paid
15263,28853,14,Paid
15264,28844,12,Paid
15265,28849,14,Paid
15266,28839,12,Paid
15267,28852,12,Paid
15268,28847,19,Late
15269,28848,14,Paid
15270,28864,6,Paid
15271,28866,0,Paid
15272,28861,7,Paid
15273,28873,7,Paid
15274,28870,3,Paid
15275,28863,15,Late
15276,28857,0,Paid
15277,28872,8,Paid
15278,28867,8,Paid
15279,28878,9,Paid
15280,28875,7,Paid
15281,28879,9,Paid
15282,28886,11,Paid
15283,28889,3,Paid
15284,28887,8,Paid
15285,28891,6,Paid
15286,28880,1,Paid
15287,28899,3,Paid
15288,28900,0,Paid
15289,28893,0,Paid
15290,28901,0,Paid
15291,28896,0,Paid
15292,28902,5,Paid
15293,28906,2,Paid
15294,28904,8,Paid
15295,28915,0,Paid
15296,28903,6,Paid
15297,28916,16,Late
15298,28910,3,Paid
15299,28911,6,Paid
15300,28919,5,Paid
15301,28920,0,Paid
15302,28909,4,Paid
15303,28926,14,Paid
15304,28929,11,Paid
15305,28924,8,Paid
15306,28923,16,Late
15307,28947,5,Paid
15308,28948,20,Late
15309,28942,10,Paid
15310,28944,3,Paid
15311,28940,7,Paid
15312,28939,8,Paid
15313,28934,22,Late
15314,28945,5,Paid
15315,28938,9,Paid
15316,28952,4,Paid
15317,28951,9,Paid
15318,28956,4,Paid
15319,28966,1,Paid
15320,28955,6,Paid
15321,28957,5,Paid
15322,28958,4,Paid
15323,28953,4,Paid
15324,28965,12,Paid
15325,28961,5,Paid
15326,28964,1,Paid
15327,28976,17,Late
15328,28975,20,Late
15329,28967,13,Paid
15330,28968,28,Late
15331,28974,24,Late
15332,28970,27,Late
15333,28980,6,Paid
15334,28981,0,Paid
15335,28984,12,Paid
15336,28994,0,Paid
15337,28977,1,Paid
15338,28983,5,Paid
15339,28992,11,Paid
15340,28978,10,Paid
15341,29005,11,Paid
15342,29009,5,Paid
15343,29012,5,Paid
15344,29011,8,Paid
15345,29001,6,Paid
15346,28998,11,Paid
15347,28999,11,Paid
15348,28997,9,Paid
15349,28995,0,Paid
15350,29024,21,Late
15351,29020,20,Late
15352,29026,21,Late
15353,29014,17,Late
15354,29028,14,Paid
15355,29017,23,Late
15356,29015,19,Late
15357,29030,23,Late
15358,29022,17,Late
15359,29018,28,Late
15360,29035,5,Paid
15361,29031,1,Paid
15362,29043,0,Paid
15363,29042,4,Paid
15364,29044,1,Paid
15365,29039,1,Paid
15366,29037,5,Paid
15367,29032,7,Paid
15368,29047,0,Paid
15369,29049,0,Paid
15370,29052,0,Paid
15371,29054,0,Paid
15372,29064,0,Paid
15373,29059,3,Paid
15374,29058,0,Paid
15375,29061,0,Paid
15376,29062,5,Paid
15377,29055,0,Paid
15378,29084,20,Late
15379,29067,24,Late
15380,29072,18,Late
15381,29073,29,Late
15382,29071,16,Late
15383,29082,28,Late
15384,29080,14,Paid
15385,29100,30,Pending
15386,29095,24,Late
15387,29098,33,Pending
15388,29092,25,Late
15389,29088,29,Late
15390,29101,24,Late
15391,29089,32,Pending
15392,29085,24,Late
15393,29091,36,Paid
15394,29096,23,Late
15395,29107,0,Paid
15396,29112,11,Paid
15397,29119,4,Paid
15398,29108,6,Paid
15399,29105,5,Paid
15400,29113,0,Paid
15401,29109,6,Paid
15402,29115,13,Paid
15403,29137,16,Late
15404,29134,12,Paid
15405,29123,16,Late
15406,29124,5,Paid
15407,29135,9,Paid
15408,29125,12,Paid
15409,29132,10,Paid
15410,29131,9,Paid
15411,29122,4,Paid
15412,29141,4,Paid
15413,29145,19,Late
15414,29142,16,Late
15415,29150,19,Late
15416,29147,12,Paid
15417,29148,11,Paid
15418,29140,15,Late
15419,29143,19,Late
15420,29152,13,Paid
15421,29149,19,Late
15422,29157,0,Paid
15423,29169,0,Paid
15424,29168,0,Paid
15425,29159,7,Paid
15426,29163,2,Paid
15427,29165,9,Paid
15428,29171,0,Paid
15429,29174,1,Paid
15430,29160,1,Paid
15431,29191,10,Paid
15432,29176,2,Paid
15433,29192,15,Late
15434,29178,7,Paid
15435,29177,1,Paid
15436,29175,6,Paid
15437,29190,5,Paid
15438,29181,20,Late
15439,29187,12,Paid
15440,29180,7,Paid
15441,29184,6,Paid
15442,29193,14,Paid
15443,29200,14,Paid
15444,29203,0,Paid
15445,29202,13,Paid
15446,29205,10,Paid
15447,29204,3,Paid
15448,29197,14,Paid
15449,29201,21,Late
15450,29209,12,Paid
15451,29208,15,Late
15452,29195,19,Late
15453,29224,0,Paid
15454,29222,0,Paid
15455,29227,5,Paid
15456,29215,0,Paid
15457,29226,0,Paid
15458,29214,1,Paid
15459,29221,5,Paid
15460,29212,1,Paid
15461,29217,0,Paid
15462,29216,0,Paid
15463,29232,8,Paid
15464,29234,0,Paid
15465,29233,8,Paid
15466,29235,10,Paid
15467,29240,20,Late
15468,29238,9,Paid
15469,29236,22,Late
15470,29256,25,Late
15471,29251,25,Late
15472,29250,29,Late
15473,29249,23,Late
15474,29241,29,Late
15475,29258,24,Late
15476,29246,25,Late
15477,29254,30,Paid
15478,29252,22,Late
15479,29263,5,Paid
15480,29275,13,Paid
15481,29269,11,Paid
15482,29268,12,Paid
15483,29261,13,Paid
15484,29271,12,Paid
15485,29272,15,Late
15486,29267,12,Paid
15487,29266,1,Paid
15488,29270,3,Paid
15489,29260,21,Late
15490,29277,7,Paid
15491,29283,20,Late
15492,29280,14,Paid
