contract_id,customer_id,subscription_type,contract_length,start_date,end_date
2500,2500,Standard,Quarterly,2022-01-11,2023-01-11
2501,2501,Premium,Quarterly,2024-12-01,2024-12-31
2502,2502,Premium,Quarterly,2020-01-22,2021-01-21
2503,2503,Premium,Monthly,2021-02-15,2025-01-30
2504,2504,Standard,Annual,2022-07-10,2023-07-10
2505,2505,Premium,Annual,2022-08-09,2025-12-26
2506,2506,Premium,Annual,2022-11-07,2023-11-07
2507,2507,Premium,Monthly,2022-07-10,2025-01-30
2508,2508,Standard,Monthly,2021-03-17,2022-03-17
2509,2509,Basic,Annual,2022-03-12,2025-12-26
2510,2510,Standard,Monthly,2023-07-05,2025-01-30
2511,2511,Standard,Quarterly,2020-03-22,2021-03-22
2512,2512,Premium,Annual,2022-03-12,2025-12-26
2513,2513,Premium,Monthly,2020-08-19,2025-01-30
2514,2514,Premium,Quarterly,2021-02-15,2025-03-31
2515,2515,Premium,Annual,2023-07-05,2025-12-26
2516,2516,Basic,Quarterly,2023-11-02,2025-03-31
2517,2517,Basic,Quarterly,2021-03-17,2022-03-17
2518,2518,Premium,Annual,2020-01-22,2025-12-26
2519,2519,Standard,Quarterly,2021-03-17,2025-03-31
2520,2520,Basic,Annual,2024-12-01,2024-12-31
2521,2521,Standard,Monthly,2020-09-18,2021-09-18
2522,2522,Standard,Quarterly,2021-07-15,2025-03-31
2523,2523,Standard,Quarterly,2022-03-12,2025-03-31
2524,2524,Basic,Annual,2023-04-06,2025-12-26
2525,2525,Premium,Quarterly,2024-02-05,2025-03-31
2526,2526,Basic,Annual,2021-05-16,2022-05-16
2527,2527,Premium,Annual,2024-01-06,2025-12-26
2528,2528,Premium,Annual,2022-09-08,2023-09-08
2529,2529,Standard,Monthly,2022-03-12,2025-01-30
2530,2530,Premium,Monthly,2021-04-16,2025-01-30
2531,2531,Standard,Monthly,2022-12-07,2023-12-07
2532,2532,Premium,Monthly,2020-11-17,2021-11-17
2533,2533,Premium,Annual,2024-03-06,2025-12-26
2534,2534,Premium,Quarterly,2021-09-13,2025-03-31
2535,2535,Premium,Monthly,2020-03-22,2021-03-22
2536,2536,Basic,Quarterly,2024-09-02,2025-03-31
2537,2537,Standard,Monthly,2023-03-07,2024-03-06
2538,2538,Standard,Annual,2024-02-05,2025-12-26
2539,2539,Premium,Annual,2021-05-16,2025-12-26
2540,2540,Premium,Quarterly,2022-04-11,2025-03-31
2541,2541,Premium,Annual,2021-12-12,2022-12-12
2542,2542,Basic,Quarterly,2020-10-18,2021-10-18
2543,2543,Basic,Monthly,2021-04-16,2025-01-30
2544,2544,Premium,Monthly,2024-07-04,2025-01-30
2545,2545,Basic,Annual,2021-08-14,2022-08-14
2546,2546,Standard,Annual,2021-08-14,2022-08-14
2547,2547,Basic,Annual,2021-05-16,2025-12-26
2548,2548,Basic,Quarterly,2020-04-21,2025-03-31
2549,2549,Premium,Quarterly,2023-10-03,2025-03-31
2550,2550,Basic,Monthly,2023-12-02,2024-12-01
2551,2551,Standard,Quarterly,2020-08-19,2021-08-19
2552,2552,Basic,Quarterly,2024-04-05,2025-03-31
2553,2553,Standard,Annual,2024-09-02,2024-12-31
2554,2554,Standard,Annual,2020-07-20,2025-12-26
2555,2555,Premium,Annual,2024-01-06,2025-12-26
2556,2556,Premium,Monthly,2021-07-15,2025-01-30
2557,2557,Basic,Annual,2023-03-07,2025-12-26
2558,2558,Premium,Quarterly,2022-05-11,2025-03-31
2559,2559,Basic,Monthly,2023-06-05,2025-01-30
2560,2560,Standard,Quarterly,2021-05-16,2022-05-16
2561,2561,Standard,Monthly,2021-08-14,2025-01-30
2562,2562,Standard,Monthly,2020-08-19,2025-01-30
2563,2563,Premium,Monthly,2021-06-15,2025-01-30
2564,2564,Standard,Annual,2022-04-11,2023-04-11
2565,2565,Premium,Annual,2024-05-05,2025-12-26
2566,2566,Basic,Monthly,2022-03-12,2025-01-30
2567,2567,Premium,Monthly,2021-10-13,2022-10-13
2568,2568,Basic,Annual,2024-02-05,2025-12-26
2569,2569,Premium,Monthly,2022-02-10,2023-02-10
2570,2570,Standard,Quarterly,2020-09-18,2025-03-31
2571,2571,Standard,Annual,2023-02-05,2025-12-26
2572,2572,Premium,Annual,2020-08-19,2025-12-26
2573,2573,Standard,Quarterly,2021-06-15,2025-03-31
2574,2574,Basic,Annual,2023-05-06,2025-12-26
2575,2575,Basic,Monthly,2020-05-21,2025-01-30
2576,2576,Premium,Annual,2024-07-04,2024-12-31
2577,2577,Premium,Quarterly,2020-05-21,2021-05-21
2578,2578,Premium,Monthly,2020-09-18,2021-09-18
2579,2579,Premium,Quarterly,2022-09-08,2025-03-31
2580,2580,Standard,Quarterly,2024-06-04,2025-03-31
2581,2581,Standard,Annual,2020-03-22,2021-03-22
2582,2582,Premium,Monthly,2020-11-17,2021-11-17
2583,2583,Basic,Quarterly,2024-03-06,2025-03-31
2584,2584,Basic,Monthly,2022-05-11,2023-05-11
2585,2585,Basic,Monthly,2021-03-17,2022-03-17
2586,2586,Premium,Monthly,2021-07-15,2022-07-15
2587,2587,Standard,Quarterly,2020-02-21,2025-03-31
2588,2588,Premium,Quarterly,2023-11-02,2025-03-31
2589,2589,Premium,Quarterly,2020-10-18,2021-10-18
2590,2590,Premium,Quarterly,2021-12-12,2025-03-31
2591,2591,Standard,Quarterly,2022-09-08,2025-03-31
2592,2592,Premium,Annual,2020-05-21,2025-12-26
2593,2593,Standard,Quarterly,2020-03-22,2025-03-31
2594,2594,Basic,Quarterly,2020-05-21,2021-05-21
2595,2595,Basic,Monthly,2020-07-20,2025-01-30
2596,2596,Standard,Monthly,2022-10-08,2025-01-30
2597,2597,Basic,Monthly,2024-11-01,2024-12-31
2598,2598,Standard,Quarterly,2021-04-16,2025-03-31
2599,2599,Basic,Annual,2021-09-13,2025-12-26
2600,2600,Standard,Quarterly,2020-10-18,2025-03-31
2601,2601,Standard,Monthly,2022-01-11,2023-01-11
2602,2602,Basic,Quarterly,2020-02-21,2021-02-20
2603,2603,Standard,Monthly,2024-08-03,2025-01-30
2604,2604,Premium,Quarterly,2020-05-21,2021-05-21
2605,2605,Premium,Annual,2021-10-13,2022-10-13
2606,2606,Standard,Quarterly,2021-01-16,2022-01-16
2607,2607,Premium,Quarterly,2023-10-03,2025-03-31
2608,2608,Standard,Monthly,2020-10-18,2025-01-30
2609,2609,Standard,Quarterly,2020-12-17,2021-12-17
2610,2610,Basic,Monthly,2022-09-08,2023-09-08
2611,2611,Premium,Quarterly,2023-07-05,2025-03-31
2612,2612,Basic,Quarterly,2021-07-15,2025-03-31
2613,2613,Basic,Quarterly,2021-09-13,2022-09-13
2614,2614,Standard,Annual,2021-10-13,2022-10-13
2615,2615,Standard,Quarterly,2021-06-15,2022-06-15
2616,2616,Premium,Annual,2020-11-17,2021-11-17
2617,2617,Basic,Monthly,2024-11-01,2025-01-30
2618,2618,Standard,Annual,2022-12-07,2023-12-07
2619,2619,Standard,Monthly,2024-08-03,2024-12-31
2620,2620,Basic,Quarterly,2023-08-04,2025-03-31
2621,2621,Standard,Annual,2024-04-05,2025-12-26
2622,2622,Basic,Quarterly,2021-10-13,2022-10-13
2623,2623,Premium,Monthly,2022-12-07,2023-12-07
2624,2624,Basic,Annual,2021-05-16,2025-12-26
2625,2625,Standard,Annual,2024-01-06,2024-12-31
2626,2626,Basic,Annual,2021-01-16,2025-12-26
2627,2627,Premium,Monthly,2021-10-13,2022-10-13
2628,2628,Basic,Monthly,2021-12-12,2025-01-30
2629,2629,Standard,Monthly,2021-01-16,2025-01-30
2630,2630,Basic,Annual,2021-05-16,2022-05-16
2631,2631,Basic,Quarterly,2021-08-14,2022-08-14
2632,2632,Standard,Annual,2020-07-20,2025-12-26
2633,2633,Basic,Monthly,2024-06-04,2025-01-30
2634,2634,Basic,Monthly,2021-05-16,2025-01-30
2635,2635,Premium,Monthly,2024-05-05,2025-01-30
2636,2636,Premium,Annual,2022-05-11,2023-05-11
2637,2637,Premium,Monthly,2021-07-15,2022-07-15
2638,2638,Premium,Monthly,2020-07-20,2021-07-20
2639,2639,Basic,Quarterly,2024-07-04,2025-03-31
2640,2640,Basic,Quarterly,2022-10-08,2023-10-08
2641,2641,Basic,Annual,2024-10-02,2025-12-26
2642,2642,Standard,Annual,2022-11-07,2025-12-26
2643,2643,Premium,Annual,2020-09-18,2021-09-18
2644,2644,Standard,Annual,2021-04-16,2022-04-16
2645,2645,Basic,Annual,2023-04-06,2025-12-26
2646,2646,Standard,Monthly,2023-01-06,2025-01-30
2647,2647,Standard,Monthly,2022-01-11,2025-01-30
2648,2648,Standard,Quarterly,2020-01-22,2021-01-21
2649,2649,Basic,Monthly,2021-07-15,2022-07-15
2650,2650,Standard,Annual,2022-12-07,2023-12-07
2651,2651,Basic,Monthly,2024-07-04,2024-12-31
2652,2652,Basic,Annual,2024-08-03,2025-12-26
2653,2653,Basic,Quarterly,2021-08-14,2025-03-31
2654,2654,Premium,Monthly,2020-03-22,2021-03-22
2655,2655,Basic,Monthly,2022-10-08,2023-10-08
2656,2656,Basic,Annual,2020-06-20,2021-06-20
2657,2657,Premium,Annual,2024-01-06,2025-12-26
2658,2658,Premium,Annual,2020-10-18,2021-10-18
2659,2659,Premium,Monthly,2021-04-16,2022-04-16
2660,2660,Standard,Monthly,2024-08-03,2024-12-31
2661,2661,Basic,Annual,2022-11-07,2025-12-26
2662,2662,Standard,Quarterly,2023-06-05,2024-06-04
2663,2663,Basic,Monthly,2020-02-21,2025-01-30
2664,2664,Standard,Quarterly,2020-03-22,2021-03-22
2665,2665,Standard,Monthly,2020-08-19,2025-01-30
2666,2666,Standard,Annual,2023-02-05,2025-12-26
2667,2667,Standard,Monthly,2022-05-11,2025-01-30
2668,2668,Basic,Annual,2020-02-21,2025-12-26
2669,2669,Premium,Monthly,2024-07-04,2025-01-30
2670,2670,Standard,Monthly,2020-08-19,2025-01-30
2671,2671,Basic,Quarterly,2024-02-05,2025-03-31
2672,2672,Premium,Annual,2021-08-14,2025-12-26
2673,2673,Standard,Monthly,2020-02-21,2025-01-30
2674,2674,Premium,Monthly,2022-05-11,2023-05-11
2675,2675,Basic,Monthly,2023-10-03,2025-01-30
2676,2676,Basic,Monthly,2022-05-11,2023-05-11
2677,2677,Standard,Monthly,2020-02-21,2021-02-20
2678,2678,Basic,Monthly,2020-12-17,2025-01-30
2679,2679,Standard,Annual,2020-12-17,2021-12-17
2680,2680,Standard,Quarterly,2022-08-09,2023-08-09
2681,2681,Basic,Annual,2021-08-14,2025-12-26
2682,2682,Premium,Annual,2024-11-01,2025-12-26
2683,2683,Basic,Monthly,2021-01-16,2022-01-16
2684,2684,Premium,Quarterly,2022-09-08,2025-03-31
2685,2685,Premium,Quarterly,2022-08-09,2025-03-31
2686,2686,Standard,Quarterly,2022-10-08,2023-10-08
2687,2687,Premium,Monthly,2021-09-13,2022-09-13
2688,2688,Basic,Monthly,2024-05-05,2024-12-31
2689,2689,Standard,Annual,2020-10-18,2025-12-26
2690,2690,Premium,Quarterly,2021-03-17,2025-03-31
2691,2691,Standard,Quarterly,2023-09-03,2025-03-31
2692,2692,Basic,Monthly,2022-06-10,2025-01-30
2693,2693,Premium,Annual,2020-03-22,2021-03-22
2694,2694,Basic,Monthly,2020-11-17,2021-11-17
2695,2695,Premium,Annual,2020-12-17,2021-12-17
2696,2696,Premium,Annual,2021-10-13,2025-12-26
2697,2697,Premium,Monthly,2023-05-06,2025-01-30
2698,2698,Standard,Annual,2020-09-18,2021-09-18
2699,2699,Premium,Monthly,2023-05-06,2025-01-30
2700,2700,Basic,Quarterly,2021-03-17,2022-03-17
2701,2701,Standard,Monthly,2021-07-15,2025-01-30
2702,2702,Standard,Annual,2023-06-05,2025-12-26
2703,2703,Standard,Quarterly,2021-09-13,2025-03-31
2704,2704,Standard,Annual,2020-01-22,2021-01-21
2705,2705,Premium,Monthly,2022-07-10,2025-01-30
2706,2706,Basic,Quarterly,2024-07-04,2025-03-31
2707,2707,Basic,Quarterly,2021-06-15,2022-06-15
2708,2708,Premium,Quarterly,2024-10-02,2025-03-31
2709,2709,Basic,Annual,2020-03-22,2021-03-22
2710,2710,Standard,Quarterly,2023-12-02,2025-03-31
2711,2711,Basic,Quarterly,2024-01-06,2025-03-31
2712,2712,Premium,Monthly,2020-01-22,2021-01-21
2713,2713,Standard,Quarterly,2024-07-04,2025-03-31
2714,2714,Premium,Annual,2022-11-07,2023-11-07
2715,2715,Standard,Monthly,2023-02-05,2024-02-05
2716,2716,Basic,Quarterly,2022-12-07,2025-03-31
2717,2717,Basic,Quarterly,2020-05-21,2021-05-21
2718,2718,Premium,Quarterly,2021-07-15,2022-07-15
2719,2719,Premium,Monthly,2020-02-21,2021-02-20
2720,2720,Basic,Monthly,2022-08-09,2025-01-30
2721,2721,Premium,Quarterly,2020-05-21,2025-03-31
2722,2722,Standard,Monthly,2022-09-08,2025-01-30
2723,2723,Basic,Monthly,2021-10-13,2025-01-30
2724,2724,Premium,Annual,2022-01-11,2025-12-26
2725,2725,Premium,Monthly,2023-12-02,2025-01-30
2726,2726,Premium,Annual,2024-12-01,2025-12-26
2727,2727,Basic,Quarterly,2022-11-07,2023-11-07
2728,2728,Basic,Quarterly,2023-07-05,2024-07-04
2729,2729,Premium,Monthly,2022-12-07,2025-01-30
2730,2730,Basic,Quarterly,2024-03-06,2025-03-31
2731,2731,Basic,Quarterly,2020-10-18,2025-03-31
2732,2732,Basic,Quarterly,2022-04-11,2023-04-11
2733,2733,Basic,Quarterly,2023-04-06,2025-03-31
2734,2734,Standard,Quarterly,2020-08-19,2021-08-19
2735,2735,Basic,Annual,2024-08-03,2024-12-31
2736,2736,Standard,Annual,2022-12-07,2025-12-26
2737,2737,Standard,Quarterly,2024-02-05,2025-03-31
2738,2738,Basic,Quarterly,2022-05-11,2023-05-11
2739,2739,Standard,Monthly,2024-04-05,2025-01-30
2740,2740,Basic,Annual,2021-06-15,2025-12-26
2741,2741,Premium,Annual,2022-03-12,2023-03-12
2742,2742,Standard,Annual,2024-11-01,2024-12-31
2743,2743,Basic,Quarterly,2022-01-11,2025-03-31
2744,2744,Basic,Annual,2023-04-06,2025-12-26
2745,2745,Premium,Monthly,2023-05-06,2024-05-05
2746,2746,Premium,Annual,2024-07-04,2025-12-26
2747,2747,Standard,Monthly,2021-04-16,2022-04-16
2748,2748,Premium,Monthly,2021-09-13,2025-01-30
2749,2749,Basic,Annual,2021-11-12,2022-11-12
2750,2750,Basic,Quarterly,2020-07-20,2025-03-31
2751,2751,Standard,Quarterly,2024-02-05,2025-03-31
2752,2752,Basic,Monthly,2020-10-18,2025-01-30
2753,2753,Basic,Monthly,2021-07-15,2025-01-30
2754,2754,Standard,Monthly,2020-02-21,2021-02-20
2755,2755,Premium,Annual,2021-05-16,2025-12-26
2756,2756,Basic,Quarterly,2021-06-15,2025-03-31
2757,2757,Premium,Monthly,2021-02-15,2022-02-15
2758,2758,Standard,Monthly,2020-03-22,2025-01-30
2759,2759,Premium,Annual,2022-08-09,2025-12-26
2760,2760,Standard,Monthly,2020-05-21,2021-05-21
2761,2761,Standard,Annual,2021-05-16,2025-12-26
2762,2762,Standard,Quarterly,2024-09-02,2025-03-31
2763,2763,Basic,Annual,2021-05-16,2022-05-16
2764,2764,Basic,Monthly,2020-03-22,2025-01-30
2765,2765,Basic,Annual,2020-03-22,2021-03-22
2766,2766,Premium,Annual,2023-11-02,2025-12-26
2767,2767,Standard,Monthly,2023-05-06,2025-01-30
2768,2768,Basic,Annual,2024-10-02,2025-12-26
2769,2769,Premium,Quarterly,2022-01-11,2025-03-31
2770,2770,Basic,Monthly,2022-02-10,2023-02-10
2771,2771,Standard,Annual,2022-06-10,2023-06-10
2772,2772,Standard,Monthly,2020-11-17,2025-01-30
2773,2773,Standard,Quarterly,2021-11-12,2022-11-12
2774,2774,Premium,Monthly,2024-11-01,2025-01-30
2775,2775,Premium,Annual,2020-12-17,2025-12-26
2776,2776,Basic,Quarterly,2024-11-01,2024-12-31
2777,2777,Standard,Quarterly,2023-08-04,2025-03-31
2778,2778,Standard,Quarterly,2023-08-04,2025-03-31
2779,2779,Premium,Quarterly,2020-01-22,2025-03-31
2780,2780,Standard,Monthly,2024-03-06,2024-12-31
2781,2781,Standard,Monthly,2023-09-03,2025-01-30
2782,2782,Standard,Quarterly,2024-02-05,2025-03-31
2783,2783,Premium,Quarterly,2022-01-11,2023-01-11
2784,2784,Standard,Monthly,2023-01-06,2024-01-06
2785,2785,Standard,Monthly,2023-12-02,2025-01-30
2786,2786,Standard,Quarterly,2020-04-21,2025-03-31
2787,2787,Premium,Annual,2024-10-02,2024-12-31
2788,2788,Basic,Quarterly,2021-10-13,2022-10-13
2789,2789,Standard,Monthly,2023-06-05,2025-01-30
2790,2790,Basic,Annual,2024-09-02,2025-12-26
2791,2791,Premium,Quarterly,2020-12-17,2021-12-17
2792,2792,Basic,Monthly,2022-10-08,2025-01-30
2793,2793,Standard,Monthly,2022-04-11,2023-04-11
2794,2794,Standard,Annual,2021-01-16,2022-01-16
2795,2795,Premium,Quarterly,2022-05-11,2023-05-11
2796,2796,Standard,Annual,2024-04-05,2025-12-26
2797,2797,Basic,Monthly,2023-04-06,2025-01-30
2798,2798,Standard,Annual,2022-08-09,2025-12-26
2799,2799,Premium,Monthly,2020-08-19,2021-08-19
2800,2800,Basic,Monthly,2021-08-14,2022-08-14
2801,2801,Standard,Annual,2020-06-20,2025-12-26
2802,2802,Basic,Quarterly,2020-08-19,2021-08-19
2803,2803,Standard,Quarterly,2023-12-02,2025-03-31
2804,2804,Basic,Quarterly,2024-01-06,2025-03-31
2805,2805,Premium,Annual,2022-01-11,2023-01-11
2806,2806,Premium,Monthly,2021-07-15,2022-07-15
2807,2807,Basic,Annual,2022-05-11,2023-05-11
2808,2808,Basic,Monthly,2024-12-01,2024-12-31
2809,2809,Premium,Monthly,2021-01-16,2022-01-16
2810,2810,Premium,Quarterly,2022-06-10,2025-03-31
2811,2811,Basic,Monthly,2020-05-21,2021-05-21
2812,2812,Basic,Quarterly,2022-10-08,2025-03-31
2813,2813,Basic,Quarterly,2022-10-08,2023-10-08
2814,2814,Basic,Monthly,2024-06-04,2024-12-31
2815,2815,Basic,Annual,2021-08-14,2022-08-14
2816,2816,Standard,Annual,2023-12-02,2025-12-26
2817,2817,Premium,Quarterly,2020-12-17,2025-03-31
2818,2818,Basic,Annual,2020-01-22,2021-01-21
2819,2819,Standard,Annual,2021-12-12,2022-12-12
2820,2820,Basic,Annual,2024-09-02,2024-12-31
2821,2821,Standard,Annual,2024-04-05,2024-12-31
2822,2822,Standard,Monthly,2022-10-08,2023-10-08
2823,2823,Premium,Monthly,2020-02-21,2021-02-20
2824,2824,Premium,Quarterly,2020-11-17,2021-11-17
2825,2825,Premium,Monthly,2024-06-04,2025-01-30
2826,2826,Premium,Quarterly,2023-02-05,2025-03-31
2827,2827,Premium,Monthly,2023-06-05,2025-01-30
2828,2828,Standard,Quarterly,2024-08-03,2025-03-31
2829,2829,Basic,Annual,2022-01-11,2025-12-26
2830,2830,Premium,Annual,2022-10-08,2023-10-08
2831,2831,Basic,Annual,2021-12-12,2025-12-26
2832,2832,Premium,Annual,2023-08-04,2025-12-26
2833,2833,Premium,Monthly,2023-04-06,2025-01-30
2834,2834,Standard,Monthly,2024-10-02,2025-01-30
2835,2835,Standard,Monthly,2022-04-11,2023-04-11
2836,2836,Standard,Quarterly,2023-07-05,2024-07-04
2837,2837,Basic,Quarterly,2021-05-16,2025-03-31
2838,2838,Basic,Quarterly,2020-05-21,2021-05-21
2839,2839,Standard,Quarterly,2023-02-05,2025-03-31
2840,2840,Premium,Annual,2024-03-06,2025-12-26
2841,2841,Basic,Annual,2021-08-14,2025-12-26
2842,2842,Basic,Monthly,2023-11-02,2025-01-30
2843,2843,Premium,Annual,2024-08-03,2024-12-31
2844,2844,Premium,Annual,2023-02-05,2024-02-05
2845,2845,Standard,Annual,2024-11-01,2025-12-26
2846,2846,Standard,Quarterly,2020-06-20,2021-06-20
2847,2847,Premium,Quarterly,2020-01-22,2025-03-31
2848,2848,Basic,Quarterly,2022-02-10,2023-02-10
2849,2849,Basic,Monthly,2020-10-18,2025-01-30
2850,2850,Standard,Quarterly,2020-04-21,2025-03-31
2851,2851,Basic,Monthly,2022-10-08,2025-01-30
2852,2852,Basic,Quarterly,2021-01-16,2022-01-16
2853,2853,Premium,Monthly,2021-10-13,2025-01-30
2854,2854,Standard,Quarterly,2023-08-04,2025-03-31
2855,2855,Standard,Monthly,2020-08-19,2021-08-19
2856,2856,Standard,Monthly,2021-11-12,2025-01-30
2857,2857,Basic,Quarterly,2020-08-19,2021-08-19
2858,2858,Standard,Quarterly,2023-11-02,2025-03-31
2859,2859,Standard,Annual,2022-05-11,2023-05-11
2860,2860,Standard,Annual,2022-07-10,2025-12-26
2861,2861,Standard,Annual,2024-04-05,2025-12-26
2862,2862,Premium,Annual,2024-06-04,2025-12-26
2863,2863,Standard,Quarterly,2022-01-11,2025-03-31
2864,2864,Premium,Quarterly,2021-07-15,2022-07-15
2865,2865,Premium,Quarterly,2024-07-04,2025-03-31
2866,2866,Standard,Annual,2024-01-06,2024-12-31
2867,2867,Premium,Monthly,2023-12-02,2025-01-30
2868,2868,Premium,Annual,2021-02-15,2022-02-15
2869,2869,Premium,Quarterly,2021-04-16,2022-04-16
2870,2870,Basic,Annual,2022-03-12,2025-12-26
2871,2871,Standard,Quarterly,2021-08-14,2022-08-14
2872,2872,Standard,Annual,2021-01-16,2025-12-26
2873,2873,Basic,Monthly,2020-11-17,2025-01-30
2874,2874,Basic,Quarterly,2022-09-08,2023-09-08
2875,2875,Basic,Quarterly,2020-11-17,2025-03-31
2876,2876,Standard,Quarterly,2022-03-12,2023-03-12
2877,2877,Premium,Annual,2021-03-17,2022-03-17
2878,2878,Standard,Monthly,2023-08-04,2025-01-30
2879,2879,Basic,Annual,2023-11-02,2025-12-26
2880,2880,Premium,Annual,2020-07-20,2021-07-20
2881,2881,Premium,Quarterly,2020-12-17,2025-03-31
2882,2882,Basic,Quarterly,2021-09-13,2022-09-13
2883,2883,Basic,Monthly,2020-06-20,2025-01-30
2884,2884,Standard,Quarterly,2022-03-12,2025-03-31
2885,2885,Basic,Quarterly,2023-09-03,2025-03-31
2886,2886,Basic,Annual,2024-07-04,2025-12-26
2887,2887,Basic,Annual,2021-11-12,2025-12-26
2888,2888,Standard,Quarterly,2024-04-05,2025-03-31
2889,2889,Standard,Quarterly,2022-10-08,2025-03-31
2890,2890,Basic,Monthly,2024-10-02,2025-01-30
2891,2891,Premium,Annual,2020-11-17,2021-11-17
2892,2892,Standard,Annual,2022-08-09,2023-08-09
2893,2893,Basic,Monthly,2022-09-08,2025-01-30
2894,2894,Basic,Monthly,2020-12-17,2021-12-17
2895,2895,Basic,Annual,2024-05-05,2025-12-26
2896,2896,Basic,Annual,2020-08-19,2021-08-19
2897,2897,Standard,Annual,2021-09-13,2025-12-26
2898,2898,Basic,Annual,2023-08-04,2025-12-26
2899,2899,Premium,Quarterly,2023-09-03,2025-03-31
2900,2900,Premium,Annual,2020-03-22,2025-12-26
2901,2901,Premium,Monthly,2021-02-15,2025-01-30
2902,2902,Basic,Annual,2021-03-17,2025-12-26
2903,2903,Premium,Monthly,2020-11-17,2021-11-17
2904,2904,Standard,Annual,2020-05-21,2025-12-26
2905,2905,Premium,Annual,2020-04-21,2025-12-26
2906,2906,Basic,Monthly,2023-01-06,2024-01-06
2907,2907,Standard,Monthly,2020-09-18,2021-09-18
2908,2908,Premium,Monthly,2024-04-05,2025-01-30
2909,2909,Standard,Quarterly,2020-01-22,2021-01-21
2910,2910,Basic,Annual,2023-03-07,2025-12-26
2911,2911,Premium,Monthly,2021-02-15,2022-02-15
2912,2912,Premium,Monthly,2024-03-06,2025-01-30
2913,2913,Premium,Quarterly,2020-02-21,2025-03-31
2914,2914,Basic,Quarterly,2024-10-02,2025-03-31
2915,2915,Basic,Quarterly,2020-10-18,2025-03-31
2916,2916,Premium,Quarterly,2021-01-16,2025-03-31
2917,2917,Standard,Quarterly,2022-03-12,2023-03-12
2918,2918,Premium,Monthly,2022-09-08,2025-01-30
2919,2919,Standard,Quarterly,2021-03-17,2022-03-17
2920,2920,Basic,Quarterly,2023-07-05,2024-07-04
2921,2921,Basic,Annual,2021-10-13,2025-12-26
2922,2922,Premium,Quarterly,2020-09-18,2021-09-18
2923,2923,Basic,Monthly,2023-08-04,2025-01-30
2924,2924,Standard,Annual,2023-12-02,2025-12-26
2925,2925,Premium,Annual,2023-08-04,2025-12-26
2926,2926,Standard,Quarterly,2021-08-14,2022-08-14
2927,2927,Premium,Monthly,2020-07-20,2025-01-30
2928,2928,Premium,Annual,2020-03-22,2021-03-22
2929,2929,Standard,Monthly,2020-09-18,2021-09-18
2930,2930,Premium,Quarterly,2021-08-14,2025-03-31
2931,2931,Basic,Quarterly,2024-08-03,2024-12-31
2932,2932,Premium,Monthly,2021-08-14,2025-01-30
2933,2933,Standard,Quarterly,2024-01-06,2025-03-31
2934,2934,Basic,Quarterly,2024-08-03,2025-03-31
2935,2935,Premium,Quarterly,2020-08-19,2021-08-19
2936,2936,Basic,Quarterly,2024-10-02,2024-12-31
2937,2937,Premium,Monthly,2022-11-07,2023-11-07
2938,2938,Premium,Monthly,2022-08-09,2025-01-30
2939,2939,Premium,Annual,2022-03-12,2023-03-12
2940,2940,Basic,Monthly,2020-05-21,2025-01-30
2941,2941,Standard,Monthly,2021-08-14,2022-08-14
2942,2942,Premium,Quarterly,2020-08-19,2025-03-31
2943,2943,Premium,Annual,2024-02-05,2025-12-26
2944,2944,Standard,Quarterly,2024-07-04,2025-03-31
2945,2945,Premium,Annual,2022-04-11,2025-12-26
2946,2946,Basic,Quarterly,2021-08-14,2025-03-31
2947,2947,Standard,Annual,2021-10-13,2025-12-26
2948,2948,Basic,Monthly,2022-03-12,2023-03-12
2949,2949,Standard,Monthly,2021-08-14,2022-08-14
2950,2950,Basic,Quarterly,2020-04-21,2025-03-31
2951,2951,Standard,Quarterly,2021-03-17,2025-03-31
2952,2952,Premium,Monthly,2023-01-06,2024-01-06
2953,2953,Basic,Monthly,2024-08-03,2025-01-30
2954,2954,Premium,Annual,2020-09-18,2025-12-26
2955,2955,Standard,Quarterly,2020-11-17,2021-11-17
2956,2956,Basic,Annual,2021-05-16,2022-05-16
2957,2957,Basic,Annual,2021-12-12,2022-12-12
2958,2958,Premium,Annual,2022-06-10,2023-06-10
2959,2959,Standard,Annual,2021-02-15,2022-02-15
2960,2960,Standard,Monthly,2024-12-01,2024-12-31
2961,2961,Standard,Annual,2022-05-11,2023-05-11
2962,2962,Standard,Quarterly,2024-10-02,2025-03-31
2963,2963,Basic,Quarterly,2020-07-20,2021-07-20
2964,2964,Standard,Annual,2022-08-09,2025-12-26
2965,2965,Standard,Quarterly,2024-03-06,2025-03-31
2966,2966,Basic,Monthly,2024-01-06,2025-01-30
2967,2967,Basic,Monthly,2024-04-05,2025-01-30
2968,2968,Basic,Quarterly,2022-11-07,2025-03-31
2969,2969,Basic,Quarterly,2024-07-04,2025-03-31
2970,2970,Basic,Monthly,2024-01-06,2025-01-30
2971,2971,Premium,Quarterly,2023-05-06,2025-03-31
2972,2972,Premium,Monthly,2023-04-06,2024-04-05
2973,2973,Premium,Monthly,2021-10-13,2022-10-13
2974,2974,Basic,Monthly,2024-04-05,2025-01-30
2975,2975,Premium,Quarterly,2021-11-12,2022-11-12
2976,2976,Standard,Annual,2022-03-12,2025-12-26
2977,2977,Standard,Quarterly,2020-09-18,2025-03-31
2978,2978,Premium,Quarterly,2020-04-21,2021-04-21
2979,2979,Basic,Annual,2022-04-11,2025-12-26
2980,2980,Standard,Annual,2021-01-16,2025-12-26
