transaction_id,customer_id,transaction_date,product_id,revenue
27796,2910,2024-06-22,6,15.38
32567,3410,2024-06-22,4,42.37
6998,713,2024-06-22,2,48.82
30517,3176,2024-06-22,3,48.29
4641,483,2024-06-22,4,20.39
5175,540,2024-06-22,2,10.41
3135,319,2024-06-22,5,6.03
42417,4464,2024-06-22,1,60.32
35908,3744,2024-06-22,4,16.32
3803,397,2024-06-22,3,29.56
37695,3962,2024-06-22,4,5.5
23526,2478,2024-06-22,5,52.52
31981,3342,2024-06-22,3,18.25
43094,4533,2024-06-22,3,3.3
1868,191,2024-06-22,6,30.18
24042,2525,2024-06-22,1,33.56
2532,262,2024-06-22,6,12.2
10264,1092,2024-06-22,4,15.76
8012,832,2024-06-22,5,21.13
32792,3429,2024-06-22,1,5.53
47350,4963,2024-06-22,1,115.69
37461,3936,2024-06-22,2,48.63
15587,1652,2024-06-22,5,38.66
34483,3607,2024-06-22,2,47.27
1701,177,2024-06-22,5,75.78
4215,436,2024-06-22,4,9.69
1434,145,2024-06-22,3,50.19
26313,2758,2024-06-22,1,14.5
43300,4556,2024-06-22,3,25.21
7602,786,2024-06-22,2,27.34
39194,4114,2024-06-22,1,13.97
30657,3191,2024-06-22,3,22.2
36188,3772,2024-06-22,4,100.0
32775,3427,2024-06-22,2,43.54
32919,3446,2024-06-22,6,24.45
36174,3771,2024-06-22,3,11.59
5152,539,2024-06-22,4,78.03
10822,1158,2024-06-22,2,11.45
22750,2387,2024-06-22,3,27.49
45338,4757,2024-06-22,3,48.69
45889,4815,2024-06-22,2,4.24
7543,782,2024-06-22,4,13.81
40593,4261,2024-06-22,6,47.04
37679,3959,2024-06-22,1,27.72
45596,4786,2024-06-22,6,10.83
8919,930,2024-06-22,1,12.72
7551,782,2024-06-22,1,13.67
31578,3299,2024-06-22,5,4.42
19074,2018,2024-06-22,6,9.97
13196,1413,2024-06-22,2,17.75
598,54,2024-06-22,6,10.29
35984,3750,2024-06-22,6,12.15
10802,1153,2024-06-22,5,59.71
12572,1348,2024-06-22,4,16.78
13021,1392,2024-06-22,1,46.04
13780,1469,2024-06-22,5,11.97
40589,4261,2024-06-22,4,43.23
21683,2293,2024-06-22,6,18.21
46652,4887,2024-06-22,1,11.85
392,37,2024-06-22,1,20.8
31958,3340,2024-06-22,5,104.13
13145,1410,2024-06-22,3,86.05
9764,1035,2024-06-22,2,70.2
37935,3986,2024-06-22,6,5.73
14031,1496,2024-06-22,6,67.73
19150,2025,2024-06-22,1,10.04
36925,3860,2024-06-22,5,25.98
7250,744,2024-06-22,2,3.2
10794,1153,2024-06-22,4,47.1
19405,2054,2024-06-22,2,15.96
5263,550,2024-06-22,4,29.52
43768,4606,2024-06-22,2,10.23
12118,1296,2024-06-23,5,5.24
37163,3906,2024-06-23,2,21.7
26862,2821,2024-06-23,5,31.7
25819,2711,2024-06-23,1,64.44
3084,314,2024-06-23,1,26.58
34406,3600,2024-06-23,1,32.02
14642,1558,2024-06-23,4,4.43
25765,2703,2024-06-23,6,10.82
5349,558,2024-06-23,5,27.7
17660,1875,2024-06-23,4,6.57
31823,3326,2024-06-23,2,26.08
21287,2253,2024-06-23,1,12.96
42118,4437,2024-06-23,1,15.85
12932,1386,2024-06-23,1,13.54
38585,4052,2024-06-23,5,3.81
39018,4089,2024-06-23,1,69.11
45287,4752,2024-06-23,5,48.02
41886,4407,2024-06-23,4,19.16
38808,4074,2024-06-23,6,31.09
5692,599,2024-06-23,2,27.45
46945,4926,2024-06-23,2,5.65
18370,1940,2024-06-23,3,11.66
3802,397,2024-06-23,4,37.78
5665,598,2024-06-23,3,20.21
4017,420,2024-06-23,2,12.25
34694,3624,2024-06-23,2,16.5
7938,824,2024-06-23,1,17.1
7288,747,2024-06-23,6,22.84
38655,4057,2024-06-23,1,5.74
5615,589,2024-06-23,6,11.88
14120,1506,2024-06-23,5,12.65
13977,1493,2024-06-23,3,59.31
13252,1416,2024-06-23,6,6.38
47001,4933,2024-06-23,6,97.18
34259,3581,2024-06-23,1,11.58
42265,4452,2024-06-23,2,12.78
12183,1308,2024-06-23,3,63.62
39006,4088,2024-06-23,2,5.57
2133,218,2024-06-23,4,11.96
42384,4461,2024-06-23,4,61.29
39699,4170,2024-06-23,5,41.94
31417,3278,2024-06-23,6,8.14
7186,735,2024-06-23,2,6.07
25297,2661,2024-06-23,5,20.72
46665,4889,2024-06-23,3,40.0
17692,1877,2024-06-23,4,15.7
12681,1364,2024-06-23,6,12.42
5035,525,2024-06-23,3,14.54
26403,2767,2024-06-23,4,7.42
12132,1303,2024-06-23,4,127.23
36698,3832,2024-06-23,2,9.83
14869,1577,2024-06-23,3,11.9
29354,3070,2024-06-23,5,21.63
29384,3072,2024-06-23,3,67.12
11041,1180,2024-06-23,3,14.67
36060,3760,2024-06-23,1,8.05
11049,1180,2024-06-23,4,14.53
38166,4010,2024-06-23,4,26.22
11127,1186,2024-06-23,1,26.12
26332,2759,2024-06-23,3,7.4
29059,3035,2024-06-23,2,11.88
28119,2943,2024-06-23,2,91.54
43553,4580,2024-06-23,6,29.33
32754,3425,2024-06-23,1,94.65
25474,2673,2024-06-23,1,16.89
4271,447,2024-06-23,6,53.49
25356,2666,2024-06-23,6,33.13
23341,2457,2024-06-23,2,13.32
11,1,2024-06-23,3,25.19
46875,4917,2024-06-23,5,7.35
16071,1708,2024-06-23,5,14.52
9782,1037,2024-06-23,2,55.53
18882,2000,2024-06-23,6,99.68
42376,4461,2024-06-23,4,55.81
21595,2277,2024-06-23,3,3.69
25982,2728,2024-06-23,4,19.24
15805,1678,2024-06-23,6,6.28
10989,1174,2024-06-23,2,10.44
19308,2044,2024-06-23,2,47.56
20468,2171,2024-06-23,6,49.02
32735,3422,2024-06-23,1,26.87
25529,2681,2024-06-23,6,6.5
35956,3747,2024-06-23,4,6.33
7352,757,2024-06-23,2,6.15
6410,669,2024-06-23,6,22.58
8633,902,2024-06-23,1,27.07
19340,2046,2024-06-23,4,33.26
6227,654,2024-06-23,1,3.05
32720,3421,2024-06-23,1,28.92
10698,1146,2024-06-23,1,67.09
1479,149,2024-06-23,3,4.82
15359,1626,2024-06-23,1,33.1
20455,2170,2024-06-23,6,125.21
38344,4029,2024-06-23,1,13.38
35663,3724,2024-06-23,3,14.38
8731,908,2024-06-23,5,23.19
15213,1612,2024-06-23,1,38.34
39850,4185,2024-06-23,5,24.23
15757,1671,2024-06-23,2,6.67
11035,1178,2024-06-23,1,9.7
42061,4431,2024-06-23,5,16.1
44804,4708,2024-06-23,5,15.34
39972,4199,2024-06-23,4,65.07
30430,3169,2024-06-23,4,33.44
44039,4628,2024-06-23,1,11.83
38490,4044,2024-06-23,4,15.32
5982,629,2024-06-23,1,30.13
33267,3478,2024-06-23,5,50.88
43753,4604,2024-06-23,5,16.87
11752,1252,2024-06-23,5,18.92
23933,2516,2024-06-23,4,26.13
38005,3993,2024-06-23,6,16.49
11776,1257,2024-06-23,2,19.69
42671,4490,2024-06-23,1,19.45
4361,456,2024-06-23,1,23.13
14734,1566,2024-06-23,3,12.28
11809,1261,2024-06-23,5,41.18
39763,4177,2024-06-23,2,31.54
30957,3220,2024-06-23,1,14.11
30222,3148,2024-06-23,4,58.02
10461,1115,2024-06-23,3,12.13
9731,1027,2024-06-23,4,6.19
5965,629,2024-06-23,4,32.95
25020,2625,2024-06-23,6,29.95
16229,1721,2024-06-23,2,67.06
18160,1916,2024-06-24,4,16.6
46350,4858,2024-06-24,6,12.57
10194,1085,2024-06-24,6,118.71
9384,992,2024-06-24,1,24.08
18165,1916,2024-06-24,1,15.0
41190,4326,2024-06-24,5,19.33
40891,4293,2024-06-24,4,54.5
36276,3782,2024-06-24,5,33.16
41026,4307,2024-06-24,5,44.53
19827,2096,2024-06-24,6,19.0
13796,1470,2024-06-24,2,7.16
31596,3301,2024-06-24,4,16.25
16255,1723,2024-06-24,5,11.28
17602,1863,2024-06-24,6,11.76
2546,264,2024-06-24,2,6.76
43637,4588,2024-06-24,4,11.25
24505,2568,2024-06-24,1,78.36
22641,2378,2024-06-24,3,6.19
4235,440,2024-06-24,4,8.89
16437,1745,2024-06-24,4,35.83
34066,3559,2024-06-24,2,15.52
9781,1037,2024-06-24,5,32.96
27562,2888,2024-06-24,4,66.27
25456,2672,2024-06-24,6,3.0
31333,3272,2024-06-24,6,66.44
43803,4608,2024-06-24,4,31.22
47379,4964,2024-06-24,6,9.38
17632,1868,2024-06-24,6,24.51
27296,2863,2024-06-24,3,5.27
30437,3169,2024-06-24,4,39.99
43075,4531,2024-06-24,6,20.37
6489,676,2024-06-24,4,8.9
41728,4394,2024-06-24,1,65.03
37413,3932,2024-06-24,5,19.7
37731,3966,2024-06-24,2,9.03
3036,311,2024-06-24,6,21.37
19676,2075,2024-06-24,2,22.79
8939,932,2024-06-24,2,16.69
6476,676,2024-06-24,3,9.57
29828,3113,2024-06-24,4,19.17
6653,688,2024-06-24,6,12.7
38150,4007,2024-06-24,5,7.8
22771,2388,2024-06-24,5,3.25
31294,3266,2024-06-24,6,2.36
1499,153,2024-06-24,3,6.78
21961,2318,2024-06-24,2,21.0
33909,3540,2024-06-24,1,10.18
36030,3755,2024-06-24,2,19.06
18002,1903,2024-06-24,3,22.98
3377,349,2024-06-24,1,20.86
10129,1079,2024-06-24,2,42.14
7316,753,2024-06-24,6,51.89
40464,4248,2024-06-24,3,5.94
24865,2600,2024-06-24,5,18.79
10144,1081,2024-06-24,1,10.04
30072,3135,2024-06-24,5,118.77
5467,571,2024-06-24,1,19.03
11863,1266,2024-06-24,2,8.17
5339,558,2024-06-24,2,47.23
28597,2992,2024-06-24,2,98.65
12415,1331,2024-06-24,6,31.36
28443,2979,2024-06-24,6,10.82
5672,598,2024-06-24,5,16.99
12084,1290,2024-06-24,4,10.61
45412,4765,2024-06-24,2,13.76
2392,250,2024-06-24,2,17.2
11160,1188,2024-06-24,5,9.83
18934,2006,2024-06-24,4,20.55
20416,2164,2024-06-24,5,6.34
11748,1252,2024-06-24,3,18.94
11179,1190,2024-06-24,3,4.46
1740,179,2024-06-24,1,4.78
26968,2832,2024-06-24,2,52.22
19262,2038,2024-06-24,1,12.07
18772,1991,2024-06-24,2,8.54
46184,4840,2024-06-24,3,48.92
37490,3942,2024-06-24,3,32.98
28442,2979,2024-06-24,3,11.82
29423,3076,2024-06-24,5,77.6
20424,2164,2024-06-24,4,8.96
524,47,2024-06-24,6,4.31
3605,374,2024-06-24,4,24.87
21596,2277,2024-06-24,2,6.1
35295,3688,2024-06-24,5,25.87
5962,627,2024-06-24,2,24.39
17157,1820,2024-06-24,1,47.24
17392,1839,2024-06-24,4,16.5
5913,619,2024-06-24,5,1.9
11453,1217,2024-06-24,3,62.55
27474,2881,2024-06-24,3,4.88
43392,4565,2024-06-24,3,7.96
38384,4038,2024-06-24,6,39.69
17475,1847,2024-06-24,4,5.45
7348,757,2024-06-24,3,4.9
32975,3449,2024-06-24,6,5.79
10815,1154,2024-06-24,1,10.81
21639,2287,2024-06-24,4,82.5
33113,3465,2024-06-24,4,112.86
27665,2899,2024-06-24,6,7.5
8595,895,2024-06-24,1,5.9
29000,3026,2024-06-24,2,37.08
21230,2249,2024-06-24,3,31.55
35781,3731,2024-06-24,1,23.31
13948,1485,2024-06-24,6,15.72
41262,4339,2024-06-24,3,37.01
46277,4853,2024-06-24,1,5.96
4773,495,2024-06-24,3,8.85
37483,3941,2024-06-24,5,8.51
21529,2274,2024-06-24,2,11.6
116,10,2024-06-24,2,15.13
26436,2769,2024-06-24,2,7.67
10916,1168,2024-06-24,2,7.37
41761,4397,2024-06-24,1,17.99
38670,4060,2024-06-24,5,7.87
21509,2272,2024-06-25,3,26.12
33246,3475,2024-06-25,6,24.51
41450,4363,2024-06-25,2,20.98
16500,1752,2024-06-25,1,20.8
41216,4330,2024-06-25,2,30.21
7867,817,2024-06-25,5,8.67
1506,153,2024-06-25,6,5.44
39563,4156,2024-06-25,6,4.71
26414,2767,2024-06-25,1,8.26
39026,4090,2024-06-25,1,35.44
22612,2375,2024-06-25,6,39.04
40410,4240,2024-06-25,6,38.43
14600,1556,2024-06-25,4,56.78
27075,2841,2024-06-25,5,17.08
16432,1744,2024-06-25,5,21.3
22260,2346,2024-06-25,2,9.05
28963,3023,2024-06-25,2,12.82
17797,1884,2024-06-25,6,17.19
4984,519,2024-06-25,2,5.33
17284,1831,2024-06-25,6,15.36
14837,1575,2024-06-25,4,2.57
13879,1478,2024-06-25,4,63.16
21854,2309,2024-06-25,2,43.09
20538,2177,2024-06-25,2,3.64
25707,2699,2024-06-25,2,8.3
4625,482,2024-06-25,1,23.02
41753,4397,2024-06-25,1,14.55
33698,3518,2024-06-25,3,14.82
16941,1796,2024-06-25,5,7.29
15372,1628,2024-06-25,1,30.47
15310,1624,2024-06-25,2,6.09
25557,2684,2024-06-25,5,31.37
13790,1469,2024-06-25,1,9.49
31668,3307,2024-06-25,1,60.18
29484,3082,2024-06-25,6,10.58
41211,4330,2024-06-25,4,32.48
45422,4771,2024-06-25,1,29.82
2436,252,2024-06-25,4,57.52
29385,3072,2024-06-25,4,68.52
679,63,2024-06-25,4,13.16
370,36,2024-06-25,5,16.71
5070,529,2024-06-25,3,97.0
17094,1816,2024-06-25,2,25.82
39433,4142,2024-06-25,1,10.76
17097,1816,2024-06-25,2,16.05
16704,1771,2024-06-25,3,6.92
27679,2899,2024-06-25,2,7.06
26965,2832,2024-06-25,1,45.45
14856,1576,2024-06-25,6,60.35
47609,4990,2024-06-25,1,20.1
33420,3490,2024-06-25,5,64.35
13635,1452,2024-06-25,1,65.46
1643,174,2024-06-25,4,15.18
16714,1771,2024-06-25,6,8.45
21776,2304,2024-06-25,5,11.31
39690,4169,2024-06-25,6,5.37
2260,236,2024-06-25,1,6.18
42468,4469,2024-06-25,3,25.89
44459,4673,2024-06-25,5,33.22
28446,2979,2024-06-25,1,6.81
3603,374,2024-06-25,5,13.7
10299,1097,2024-06-25,5,38.94
43878,4617,2024-06-25,4,59.94
19331,2046,2024-06-25,3,42.65
978,96,2024-06-25,1,13.27
18209,1923,2024-06-25,4,16.6
23671,2492,2024-06-25,1,9.46
10120,1079,2024-06-25,6,36.88
35181,3671,2024-06-25,3,8.94
12933,1386,2024-06-25,6,12.33
46541,4875,2024-06-25,2,7.47
7234,738,2024-06-25,2,38.6
11014,1176,2024-06-25,4,15.77
12255,1318,2024-06-25,2,7.89
34334,3588,2024-06-25,1,26.33
35118,3666,2024-06-25,4,11.33
11595,1238,2024-06-25,6,41.41
6342,665,2024-06-25,4,2.44
28405,2974,2024-06-25,6,69.19
11388,1212,2024-06-25,5,42.38
44180,4644,2024-06-25,1,61.67
23447,2470,2024-06-25,2,24.43
40778,4279,2024-06-25,6,45.86
10901,1166,2024-06-25,1,47.23
35623,3718,2024-06-25,4,86.33
46872,4913,2024-06-25,3,29.43
10860,1162,2024-06-25,4,21.65
806,79,2024-06-25,6,18.72
20980,2224,2024-06-25,6,25.47
38407,4040,2024-06-25,4,2.81
34795,3639,2024-06-25,1,35.62
8133,845,2024-06-25,6,24.64
34796,3639,2024-06-25,5,44.46
12629,1352,2024-06-25,2,9.99
10716,1147,2024-06-25,6,78.65
35390,3694,2024-06-25,4,40.38
40668,4270,2024-06-25,3,8.05
12660,1361,2024-06-25,2,7.96
10625,1140,2024-06-25,5,48.53
29928,3124,2024-06-25,2,15.34
44864,4714,2024-06-25,4,30.2
24677,2583,2024-06-25,4,89.89
31293,3266,2024-06-25,6,3.8
11040,1180,2024-06-25,4,13.1
3361,348,2024-06-25,2,12.89
44100,4638,2024-06-25,3,5.49
18113,1911,2024-06-25,6,6.01
34194,3573,2024-06-25,4,19.23
17989,1902,2024-06-25,4,5.19
9587,1011,2024-06-25,3,33.06
21331,2255,2024-06-25,2,30.06
31082,3234,2024-06-25,6,53.66
17971,1899,2024-06-25,1,20.23
28517,2985,2024-06-25,3,13.92
17960,1899,2024-06-25,6,22.41
19783,2092,2024-06-25,5,17.28
9328,986,2024-06-25,6,39.31
13294,1419,2024-06-25,6,28.85
12109,1295,2024-06-25,2,30.1
36564,3817,2024-06-25,6,29.8
34921,3654,2024-06-25,2,25.72
5373,561,2024-06-25,6,2.14
12070,1289,2024-06-25,4,11.51
13342,1423,2024-06-25,5,33.23
9061,949,2024-06-25,3,135.03
41137,4322,2024-06-25,5,23.18
9654,1020,2024-06-25,4,20.21
9664,1020,2024-06-25,4,18.35
30207,3148,2024-06-25,1,56.99
9737,1027,2024-06-25,6,6.48
36219,3774,2024-06-25,1,17.58
19562,2067,2024-06-25,2,22.13
18710,1987,2024-06-25,4,11.84
34205,3573,2024-06-25,4,23.54
38516,4047,2024-06-25,6,13.02
9816,1042,2024-06-25,4,11.48
12200,1309,2024-06-25,1,42.98
30191,3147,2024-06-25,2,5.07
23019,2419,2024-06-25,1,65.88
46151,4838,2024-06-25,1,2.42
47486,4975,2024-06-25,4,21.6
34197,3573,2024-06-25,3,19.88
45207,4744,2024-06-25,5,16.56
39756,4177,2024-06-25,1,40.9
27964,2925,2024-06-25,6,9.39
29414,3073,2024-06-26,1,9.78
41003,4304,2024-06-26,3,34.47
25941,2724,2024-06-26,1,16.49
14727,1566,2024-06-26,4,10.41
46892,4920,2024-06-26,6,8.52
33351,3484,2024-06-26,3,20.27
41607,4376,2024-06-26,3,29.79
7653,789,2024-06-26,6,10.66
14687,1563,2024-06-26,2,22.13
4087,424,2024-06-26,3,6.28
11275,1202,2024-06-26,4,26.5
45733,4801,2024-06-26,3,50.69
43603,4586,2024-06-26,5,12.35
2651,276,2024-06-26,1,20.16
44445,4671,2024-06-26,3,7.27
14703,1563,2024-06-26,6,20.7
14874,1577,2024-06-26,4,11.46
31898,3332,2024-06-26,2,15.1
22624,2375,2024-06-26,3,33.13
16922,1795,2024-06-26,6,62.88
35559,3710,2024-06-26,1,8.9
19504,2061,2024-06-26,5,14.09
39290,4131,2024-06-26,3,2.8
15981,1699,2024-06-26,3,8.78
241,24,2024-06-26,1,78.07
25464,2672,2024-06-26,5,2.87
21723,2298,2024-06-26,3,14.94
43684,4595,2024-06-26,4,6.34
16102,1711,2024-06-26,4,48.2
36239,3776,2024-06-26,1,10.92
38102,4001,2024-06-26,1,24.88
43687,4595,2024-06-26,1,5.68
39322,4133,2024-06-26,4,127.42
37947,3986,2024-06-26,5,5.95
36712,3834,2024-06-26,5,22.66
25440,2671,2024-06-26,3,66.83
37677,3959,2024-06-26,4,17.08
1817,185,2024-06-26,4,36.47
4368,456,2024-06-26,3,17.8
25025,2625,2024-06-26,4,29.12
21800,2305,2024-06-26,5,5.37
16451,1745,2024-06-26,5,36.96
47579,4985,2024-06-26,5,51.7
36289,3784,2024-06-26,1,24.58
6930,708,2024-06-26,6,8.75
23706,2496,2024-06-26,6,16.23
19980,2114,2024-06-26,1,36.25
22137,2334,2024-06-26,3,124.54
46271,4851,2024-06-26,2,29.33
39142,4104,2024-06-26,1,6.14
19102,2021,2024-06-26,6,19.55
16994,1801,2024-06-26,5,8.6
23481,2474,2024-06-26,3,93.97
20960,2222,2024-06-26,4,19.77
32947,3447,2024-06-26,5,79.78
16955,1798,2024-06-26,5,13.49
20955,2222,2024-06-26,5,20.59
30721,3195,2024-06-26,1,8.96
21642,2288,2024-06-26,1,21.38
35778,3731,2024-06-26,5,29.83
7616,787,2024-06-26,3,7.96
10409,1111,2024-06-26,4,72.45
15566,1650,2024-06-26,3,55.15
3426,352,2024-06-26,3,53.29
32753,3425,2024-06-26,2,95.34
10212,1086,2024-06-26,5,12.15
6450,672,2024-06-26,4,48.31
24077,2529,2024-06-26,3,7.42
23699,2494,2024-06-26,2,7.3
45110,4732,2024-06-26,2,62.42
19010,2011,2024-06-26,5,16.22
21126,2240,2024-06-26,2,9.98
33224,3472,2024-06-26,2,3.14
24872,2600,2024-06-26,6,16.09
25271,2657,2024-06-26,6,37.46
12824,1375,2024-06-26,2,30.79
28667,2999,2024-06-26,3,24.76
13623,1452,2024-06-26,2,41.32
17744,1880,2024-06-26,4,89.73
34686,3624,2024-06-26,1,17.25
5266,550,2024-06-26,3,33.05
28732,3005,2024-06-26,1,53.26
13166,1411,2024-06-26,6,26.29
42046,4429,2024-06-26,1,34.37
1121,111,2024-06-26,5,24.05
33478,3494,2024-06-26,2,9.17
33940,3543,2024-06-26,4,108.98
42947,4516,2024-06-26,4,19.05
34723,3626,2024-06-26,6,14.7
5125,536,2024-06-26,4,19.57
13708,1460,2024-06-26,5,7.36
21466,2267,2024-06-26,3,11.5
24294,2552,2024-06-26,2,91.17
37489,3942,2024-06-26,6,20.93
13030,1392,2024-06-26,3,40.88
21475,2267,2024-06-26,6,8.57
26425,2769,2024-06-26,5,9.85
12998,1390,2024-06-26,3,72.86
12397,1330,2024-06-26,5,108.64
45976,4824,2024-06-26,3,13.44
27219,2856,2024-06-26,2,12.27
13596,1444,2024-06-26,1,61.05
31108,3237,2024-06-26,3,49.19
14482,1540,2024-06-26,5,15.91
33728,3522,2024-06-26,5,30.42
26406,2767,2024-06-26,1,7.84
33691,3518,2024-06-26,5,9.56
46102,4832,2024-06-26,6,27.21
4998,522,2024-06-26,3,16.5
38565,4051,2024-06-26,4,2.85
25784,2705,2024-06-26,1,5.78
12185,1308,2024-06-26,1,65.64
26817,2816,2024-06-26,4,9.04
8214,852,2024-06-26,5,64.67
20321,2156,2024-06-26,5,13.17
34016,3550,2024-06-26,5,23.53
948,94,2024-06-26,2,11.74
22900,2405,2024-06-26,5,8.91
47297,4956,2024-06-26,2,34.4
22703,2384,2024-06-26,3,32.69
43421,4567,2024-06-26,4,11.76
45850,4812,2024-06-26,5,24.71
20905,2217,2024-06-27,1,9.29
12650,1361,2024-06-27,5,11.97
44518,4678,2024-06-27,1,46.51
41373,4355,2024-06-27,3,3.45
13833,1473,2024-06-27,5,42.83
46003,4825,2024-06-27,6,16.64
17620,1865,2024-06-27,5,11.12
18159,1916,2024-06-27,6,16.26
31592,3301,2024-06-27,6,15.91
3453,354,2024-06-27,4,17.42
36832,3849,2024-06-27,1,13.46
41329,4351,2024-06-27,3,13.25
12893,1381,2024-06-27,3,18.09
25509,2678,2024-06-27,2,11.18
108,10,2024-06-27,1,16.69
22510,2364,2024-06-27,2,37.08
22036,2323,2024-06-27,5,7.42
35828,3736,2024-06-27,2,57.9
25834,2711,2024-06-27,5,36.84
18171,1918,2024-06-27,4,74.71
15679,1662,2024-06-27,2,17.33
16817,1784,2024-06-27,2,5.21
25186,2645,2024-06-27,4,26.03
34369,3591,2024-06-27,4,78.54
3868,402,2024-06-27,2,15.16
1003,100,2024-06-27,3,24.38
7776,804,2024-06-27,2,14.84
43903,4619,2024-06-27,4,16.65
13522,1438,2024-06-27,3,82.92
20320,2156,2024-06-27,3,16.13
6701,691,2024-06-27,3,38.85
34028,3550,2024-06-27,6,36.57
19837,2096,2024-06-27,4,20.88
29846,3115,2024-06-27,2,41.78
29847,3115,2024-06-27,1,38.41
20335,2157,2024-06-27,6,4.12
36669,3830,2024-06-27,6,9.35
7881,819,2024-06-27,2,6.56
983,96,2024-06-27,4,10.17
36288,3784,2024-06-27,4,19.71
1879,191,2024-06-27,3,46.72
29988,3128,2024-06-27,4,7.7
36765,3839,2024-06-27,1,100.67
21290,2253,2024-06-27,2,16.69
3342,345,2024-06-27,5,8.79
20492,2172,2024-06-27,2,3.35
40854,4289,2024-06-27,6,3.34
6527,680,2024-06-27,4,41.78
36171,3771,2024-06-27,4,15.34
44899,4716,2024-06-27,4,12.04
39432,4142,2024-06-27,6,15.95
32076,3353,2024-06-27,4,12.92
43011,4525,2024-06-27,2,67.14
20280,2151,2024-06-27,4,19.75
2973,303,2024-06-27,1,40.87
36223,3776,2024-06-27,2,10.59
41420,4361,2024-06-27,2,15.08
27321,2866,2024-06-27,5,88.26
37693,3962,2024-06-27,3,6.45
29108,3045,2024-06-27,4,20.91
41483,4368,2024-06-27,1,37.15
38436,4041,2024-06-27,6,26.64
33179,3469,2024-06-27,5,13.2
31742,3316,2024-06-27,5,12.94
44705,4696,2024-06-27,4,27.87
27366,2870,2024-06-27,2,25.0
43522,4574,2024-06-27,1,50.73
46155,4838,2024-06-27,5,1.61
14516,1544,2024-06-27,3,7.43
12514,1340,2024-06-27,4,80.48
14495,1543,2024-06-27,5,20.83
19068,2018,2024-06-27,2,6.07
14210,1514,2024-06-27,5,3.75
28449,2979,2024-06-27,1,6.82
5677,598,2024-06-27,3,13.71
28558,2987,2024-06-27,5,105.16
15126,1605,2024-06-27,3,49.51
35510,3705,2024-06-27,1,47.23
7177,735,2024-06-27,2,10.54
11056,1181,2024-06-27,6,67.12
6105,642,2024-06-27,3,14.78
23408,2466,2024-06-27,3,31.28
33240,3475,2024-06-27,3,22.49
15068,1600,2024-06-27,6,48.91
35327,3690,2024-06-27,1,46.03
1593,170,2024-06-27,5,53.92
26548,2780,2024-06-27,1,64.93
40922,4297,2024-06-27,4,26.37
41060,4309,2024-06-27,3,28.44
43481,4572,2024-06-27,4,6.76
45839,4812,2024-06-27,6,19.1
6219,653,2024-06-27,3,70.82
21514,2272,2024-06-27,6,28.09
28415,2976,2024-06-27,3,23.03
46219,4845,2024-06-27,5,39.52
10715,1147,2024-06-27,4,81.82
38423,4040,2024-06-27,3,2.32
42449,4468,2024-06-27,6,14.78
5745,605,2024-06-27,2,21.38
6054,637,2024-06-27,3,11.41
17156,1820,2024-06-27,1,36.76
30168,3143,2024-06-27,4,11.98
21059,2233,2024-06-27,1,59.11
23308,2454,2024-06-27,2,8.7
29923,3124,2024-06-27,3,23.4
30994,3223,2024-06-27,1,61.02
31949,3336,2024-06-27,4,35.1
6201,652,2024-06-27,4,54.39
33422,3490,2024-06-27,1,43.54
31825,3326,2024-06-27,6,23.69
19015,2011,2024-06-27,2,14.79
13187,1412,2024-06-28,5,32.86
41926,4415,2024-06-28,5,9.46
28560,2987,2024-06-28,4,86.78
5024,525,2024-06-28,1,9.57
13627,1452,2024-06-28,1,54.68
27063,2841,2024-06-28,3,11.73
26555,2781,2024-06-28,2,8.37
47383,4968,2024-06-28,5,20.2
22297,2351,2024-06-28,6,35.41
8259,855,2024-06-28,6,20.67
12133,1303,2024-06-28,1,124.44
34950,3655,2024-06-28,6,54.38
43319,4558,2024-06-28,3,10.16
36663,3830,2024-06-28,2,9.97
7925,823,2024-06-28,3,40.66
5831,610,2024-06-28,6,102.27
37082,3888,2024-06-28,6,27.15
38855,4078,2024-06-28,2,38.46
36557,3817,2024-06-28,4,35.01
21779,2304,2024-06-28,5,10.31
25614,2690,2024-06-28,3,10.62
38040,3995,2024-06-28,3,49.93
8993,935,2024-06-28,5,25.49
36414,3798,2024-06-28,4,11.43
44604,4687,2024-06-28,1,3.12
7473,774,2024-06-28,5,65.83
9528,1006,2024-06-28,5,8.86
22694,2384,2024-06-28,1,45.43
6894,706,2024-06-28,5,48.08
43152,4538,2024-06-28,5,48.48
24195,2543,2024-06-28,5,12.42
47074,4937,2024-06-28,4,21.21
39044,4091,2024-06-28,1,39.79
32419,3394,2024-06-28,1,44.72
28476,2980,2024-06-28,2,5.65
22349,2353,2024-06-28,2,51.81
35441,3697,2024-06-28,2,9.17
2280,237,2024-06-28,2,10.13
40481,4251,2024-06-28,5,9.12
15576,1652,2024-06-28,4,35.93
12799,1374,2024-06-28,5,14.44
5151,539,2024-06-28,6,73.2
13932,1485,2024-06-28,4,19.49
32980,3449,2024-06-28,2,4.43
39208,4114,2024-06-28,4,11.38
12561,1348,2024-06-28,5,24.13
29129,3046,2024-06-28,6,8.22
1248,123,2024-06-28,3,69.61
15514,1646,2024-06-28,5,64.17
7710,795,2024-06-28,6,45.26
28240,2954,2024-06-28,3,16.88
8666,904,2024-06-28,4,13.74
25849,2716,2024-06-28,4,13.44
28270,2964,2024-06-28,6,36.54
